-0.4	0.18440	
-0.4	0.18720	
-0.3	0.19458	
-0.2	0.19785	
-0.2	0.20777	
-0.1	0.21755	
-0.1	0.22493	
-0.0	0.22816	
0.0	0.23275	
0.1	0.24265	
0.2	0.25155	
0.2	0.28244	
0.3	0.29029	
0.3	0.29177	
0.4	0.30067	
0.4	0.31904	
0.5	0.32885	
0.5	0.33626	
0.6	0.34541	
0.7	0.34648	
0.7	0.38324	
0.8	0.38862	
0.8	0.40209	
0.9	0.41454	
0.9	0.42442	
1.0	0.42005	
1.0	0.43034	
1.1	0.46643	
1.2	0.47572	
1.2	0.47813	
1.3	0.47767	
1.3	0.47951	
1.4	0.49067	
1.4	0.50243	
1.5	0.51198	
1.5	0.54667	
1.6	0.55362	
1.7	0.55817	
1.7	0.56616	
1.8	0.57599	
1.8	0.60306	
1.9	0.61687	
1.9	0.64032	
2.0	0.66029	
2.0	0.69492	
2.1	0.70991	
2.2	0.74650	
2.2	0.75138	
2.3	0.77138	
2.3	0.77653	
2.4	0.78230	
2.4	0.80949	
2.5	0.81197	
2.5	0.77746	
2.6	0.78609	
2.7	0.86087	
2.7	0.87584	
2.8	0.89689	
2.8	0.91419	
2.9	0.93313	
2.9	0.94855	
3.0	0.96083	
3.1	0.96092	
3.1	0.97316	
3.2	1.02237	
3.2	1.01003	
3.3	1.02152	
3.3	1.03299	
3.4	1.01132	
3.4	1.01945	
3.5	1.04280	
3.6	1.04324	
3.6	1.06369	
3.7	1.08263	
3.7	1.09976	
3.8	1.12951	
3.8	1.16557	
3.9	1.14879	
3.9	1.15875	
4.0	1.21889	
