-5.4	-0.01771	
-5.3	-0.01757	
-5.3	-0.01758	
-5.2	-0.01533	
-5.1	-0.01526	
-5.1	-0.01554	
-5.0	-0.01549	
-5.0	-0.01540	
-4.9	-0.01528	
-4.9	-0.01507	
-4.8	-0.01450	
-4.8	-0.01444	
-4.7	-0.01441	
-4.6	-0.01433	
-4.6	-0.01485	
-4.5	-0.01484	
-4.5	-0.01488	
-4.4	-0.01489	
-4.4	-0.01523	
-4.3	-0.01536	
-4.3	-0.01500	
-4.2	-0.01526	
-4.1	-0.01562	
-4.1	-0.01564	
-4.0	-0.01591	
-4.0	-0.01536	
-3.9	-0.01478	
-3.9	-0.01441	
-3.8	-0.01438	
-3.8	-0.01432	
-3.7	-0.01431	
-3.6	-0.01396	
-3.6	-0.01392	
-3.5	-0.01470	
-3.5	-0.01530	
-3.4	-0.01515	
-3.4	-0.01557	
-3.3	-0.01427	
-3.3	-0.01373	
-3.2	-0.01435	
-3.1	-0.01450	
-3.1	-0.01453	
-3.0	-0.01465	
-3.0	-0.01416	
-2.9	-0.01428	
-2.9	-0.01375	
-2.8	-0.01384	
-2.7	-0.01410	
-2.7	-0.01414	
-2.6	-0.01403	
-2.6	-0.01375	
-2.5	-0.01351	
-2.5	-0.01325	
-2.4	-0.01338	
-2.4	-0.01291	
-2.3	-0.01251	
-2.2	-0.01236	
-2.2	-0.01174	
-2.1	-0.00998	
-2.1	-0.00919	
-2.0	-0.00800	
-2.0	-0.00744	
-1.9	-0.00624	
-1.9	-0.00494	
-1.8	-0.00383	
-1.7	-0.00259	
-1.7	-0.00108	
-1.6	0.00053	
-1.6	0.00213	
-1.5	0.00409	
-1.5	0.00576	
-1.4	0.00797	
-1.4	0.01012	
-1.3	0.01246	
-1.2	0.01538	
-1.2	0.01751	
-1.1	0.02056	
-1.1	0.02490	
-1.0	0.02755	
-1.0	0.03326	
-0.9	0.03577	
-0.9	0.03837	
-0.8	0.04348	
-0.7	0.04729	
-0.7	0.05380	
-0.6	0.06084	
-0.6	0.06550	
-0.5	0.06983	
-0.5	0.07512	
-0.4	0.08271	
-0.4	0.08671	
-0.3	0.09623	
-0.2	0.09986	
-0.2	0.10630	
-0.1	0.11729	
-0.1	0.12335	
-0.0	0.13311	
0.0	0.13737	
0.1	0.14236	
0.2	0.14653	
0.2	0.15670	
0.3	0.15895	
0.3	0.16710	
0.4	0.17835	
0.4	0.20404	
0.5	0.20582	
0.5	0.21552	
0.6	0.22521	
0.7	0.23583	
0.7	0.25429	
0.8	0.26463	
0.8	0.27443	
0.9	0.27736	
0.9	0.27857	
1.0	0.29530	
1.0	0.30450	
1.1	0.33263	
1.2	0.33002	
1.2	0.33855	
1.3	0.35750	
1.3	0.37544	
1.4	0.39772	
1.4	0.39618	
1.5	0.41649	
1.5	0.42521	
1.6	0.44376	
1.7	0.42782	
1.7	0.43711	
1.8	0.44692	
1.8	0.45620	
1.9	0.47998	
1.9	0.48640	
2.0	0.50350	
2.0	0.51192	
2.1	0.52259	
2.2	0.52990	
2.2	0.53690	
2.3	0.53192	
2.3	0.53944	
2.4	0.55000	
2.4	0.58193	
2.5	0.59185	
2.5	0.60188	
2.6	0.60934	
2.7	0.60169	
2.7	0.65108	
2.8	0.67532	
2.8	0.70410	
2.9	0.70586	
2.9	0.70290	
3.0	0.71911	
3.1	0.74782	
3.1	0.75459	
3.2	0.76219	
3.2	0.79281	
3.3	0.80340	
3.3	0.85932	
3.4	0.87097	
3.4	0.82671	
3.5	0.90198	
3.6	0.88574	
3.6	0.89779	
3.7	0.93836	
3.7	0.94611	
3.8	0.95494	
3.8	0.96201	
3.9	0.94968	
3.9	0.95098	
4.0	0.96264	
