-4.4	-0.01309	
-4.4	-0.01298	
-4.3	-0.01336	
-4.3	-0.01340	
-4.2	-0.01333	
-4.1	-0.01317	
-4.1	-0.01314	
-4.0	-0.01311	
-4.0	-0.01327	
-3.9	-0.01327	
-3.9	-0.01307	
-3.8	-0.01324	
-3.8	-0.01301	
-3.7	-0.01300	
-3.6	-0.01286	
-3.6	-0.01269	
-3.5	-0.01269	
-3.5	-0.01240	
-3.4	-0.01220	
-3.4	-0.01205	
-3.3	-0.01165	
-3.3	-0.01153	
-3.2	-0.01147	
-3.1	-0.01149	
-3.1	-0.01130	
-3.0	-0.01106	
-3.0	-0.01088	
-2.9	-0.01082	
-2.9	-0.01058	
-2.8	-0.01085	
-2.7	-0.01077	
-2.7	-0.01049	
-2.6	-0.01033	
-2.6	-0.00995	
-2.5	-0.00959	
-2.5	-0.00905	
-2.4	-0.00857	
-2.4	-0.00869	
-2.3	-0.00838	
-2.2	-0.00797	
-2.2	-0.00752	
-2.1	-0.00690	
-2.1	-0.00631	
-2.0	-0.00565	
-2.0	-0.00495	
-1.9	-0.00415	
-1.9	-0.00340	
-1.8	-0.00235	
-1.7	-0.00151	
-1.7	-0.00049	
-1.6	0.00067	
-1.6	0.00188	
-1.5	0.00282	
-1.5	0.00396	
-1.4	0.00495	
-1.4	0.00676	
-1.3	0.00811	
-1.2	0.00953	
-1.2	0.01101	
-1.1	0.01281	
-1.1	0.01518	
-1.0	0.01708	
-1.0	0.01852	
-0.9	0.02124	
-0.9	0.02272	
-0.8	0.02477	
-0.7	0.02691	
-0.7	0.03001	
-0.6	0.03384	
-0.6	0.03743	
-0.5	0.03984	
-0.5	0.04251	
-0.4	0.04825	
-0.4	0.04955	
-0.3	0.05397	
-0.2	0.05685	
-0.2	0.06030	
-0.1	0.06251	
-0.1	0.06337	
-0.0	0.07179	
0.0	0.07314	
0.1	0.07558	
0.2	0.08041	
0.2	0.08415	
0.3	0.08769	
0.3	0.09647	
0.4	0.10347	
0.4	0.10836	
0.5	0.11024	
0.5	0.11471	
0.6	0.12489	
0.7	0.12811	
0.7	0.12958	
0.8	0.13728	
0.8	0.14256	
0.9	0.14809	
0.9	0.15459	
1.0	0.15582	
1.0	0.16152	
1.1	0.17310	
1.2	0.17537	
1.2	0.18231	
1.3	0.18378	
1.3	0.19337	
1.4	0.20039	
1.4	0.20649	
1.5	0.20700	
1.5	0.21261	
1.6	0.22059	
1.7	0.23138	
1.7	0.23513	
1.8	0.23063	
1.8	0.23557	
1.9	0.24759	
1.9	0.24950	
2.0	0.25085	
2.0	0.25464	
2.1	0.26013	
2.2	0.26738	
2.2	0.27039	
2.3	0.28009	
2.3	0.28554	
2.4	0.28789	
2.4	0.29106	
2.5	0.29623	
2.5	0.30862	
2.6	0.31585	
2.7	0.32330	
2.7	0.34830	
2.8	0.35496	
2.8	0.36026	
2.9	0.36516	
2.9	0.37141	
3.0	0.36642	
3.1	0.37121	
3.1	0.37854	
3.2	0.36106	
3.2	0.37305	
3.3	0.37732	
3.3	0.40020	
3.4	0.40202	
3.4	0.40853	
3.5	0.41274	
3.6	0.42979	
3.6	0.43833	
3.7	0.44759	
3.7	0.45980	
3.8	0.46322	
3.8	0.45704	
3.9	0.46401	
3.9	0.49180	
4.0	0.50104	
